kraft	1.1	1.37477	[0, 3, 2, 1, 2, 2, 0, 1, -2, 2]
kraftigt	0.5	0.92195	[0, 0, 0, 1, 2, 0, 2, -1, 1, 0]
skurk	-2.6	0.4899	[-3, -2, -2, -3, -2, -2, -3, -3, -3, -3]
skurken	-2.9	0.53852	[-3, -2, -3, -4, -3, -2, -3, -3, -3, -3]
skurkaktig	-2.0	0.63246	[-3, -2, -1, -2, -2, -2, -2, -1, -2, -3]
skurkar	-3.4	0.91652	[-4, -3, -4, -3, -4, -3, -4, -4, -1, -4]
skurkaktighet	-2.6	0.4899	[-3, -2, -3, -3, -2, -2, -2, -3, -3, -3]
försvara	0.3	1.95192	[2, -1, -2, -3, -1, 3, 0, 3, 1, 1]
upprättelse	1.8	1.16619	[1, 3, -1, 2, 2, 1, 3, 2, 2, 3]
rättfärdigar	1.6	0.66332	[2, 3, 2, 2, 2, 1, 1, 1, 1, 1]
produkternaomfattasavett	-1.1	1.97231	[-3, -2, 2, -3, -2, 1, 1, 1, -3, -3]
kränka	-2.2	0.6	[-3, -3, -2, -3, -2, -2, -1, -2, -2, -2]
kränks	-2.4	0.66332	[-3, -3, -3, -3, -2, -3, -1, -2, -2, -2]
barnviolaterliga	-2.6	0.91652	[-3, -3, -4, -4, -2, -3, -2, -2, -2, -1]
bryter	-2.5	0.92195	[-2, -3, -3, -1, -3, -2, -4, -1, -3, -3]
kränkningar	-2.4	0.66332	[-2, -2, -2, -3, -2, -4, -2, -2, -2, -3]
kränkare	-2.4	1.0198	[-1, -4, -3, -2, -3, -2, -2, -1, -4, -2]
lagöverträdare	-1.9	1.51327	[-2, 2, -3, -4, -1, -2, -3, -2, -2, -2]
våld	-3.1	0.53852	[-2, -3, -3, -3, -3, -4, -4, -3, -3, -3]
våldsamt	-2.8	0.74833	[-3, -3, -2, -3, -3, -3, -4, -1, -3, -3]
dygd	1.8	0.74833	[1, 2, 3, 2, 2, 2, 3, 1, 1, 1]
dygder	1.5	0.80623	[2, 2, 2, 1, 0, 1, 3, 1, 2, 1]
virtuosa	2.2	1.07703	[2, 2, 4, 1, 0, 3, 3, 2, 2, 3]
virtuositet	2.1	0.83066	[3, 3, 3, 2, 1, 3, 2, 2, 1, 1]
virtuos	2.0	1.0	[2, 2, 3, 2, 1, 0, 3, 3, 3, 1]
virtuoser	1.8	1.16619	[2, 3, 1, -1, 2, 1, 3, 3, 2, 2]
dygdig	2.4	1.2	[0, 3, 2, 1, 3, 4, 2, 2, 4, 3]
dygdigt	1.8	1.16619	[3, 2, 3, 1, 3, 1, -1, 2, 2, 2]
syn	1.0	1.0	[0, 0, 0, 2, 1, 3, 2, 1, 1, 0]
visionär	2.4	1.0198	[1, 3, 1, 2, 4, 1, 3, 3, 3, 3]
vitalisera	1.6	0.66332	[3, 2, 2, 1, 2, 1, 1, 1, 2, 1]
vitalis	1.5	0.67082	[1, 1, 2, 2, 0, 2, 1, 2, 2, 2]
vitaliserar	1.4	0.4899	[2, 1, 1, 2, 1, 2, 1, 2, 1, 1]
vitaliserande	2.1	0.53852	[2, 2, 3, 2, 3, 2, 2, 1, 2, 2]
oumbärlig	0.2	0.6	[0, 0, 0, 0, 0, 0, 0, 0, 2, 0]
vita	1.2	0.87178	[2, 1, 3, 1, 1, 0, 2, 1, 0, 1]
vitalitet	1.3	0.9	[3, 2, 0, 1, 1, 1, 2, 0, 2, 1]
vitalisering	1.6	0.91652	[2, 3, 3, 1, 2, 1, 0, 2, 1, 1]
vitaliseringar	0.8	0.74833	[0, 1, 1, 2, 0, 0, 0, 2, 1, 1]
bitande	-2.1	0.83066	[-2, -2, -2, -4, -3, -2, -1, -1, -2, -2]
högröstad	-0.8	0.9798	[1, -2, -1, -2, -1, -1, 1, -1, -1, -1]
sårbarheter	-0.6	1.49666	[0, -3, -1, -1, -1, 2, -2, 2, -1, -1]
sårbarhet	-0.9	1.75784	[1, -1, -1, -2, 1, -3, -1, 2, -4, -1]
sårbar	-0.9	1.37477	[-2, -2, 2, -1, -3, -1, 1, -1, -1, -1]
getthet	-1.1	1.04403	[-1, -1, -2, -3, -1, 1, 0, -2, -1, -1]
gam	-2.0	0.89443	[-2, -3, -1, -2, -1, -1, -1, -3, -3, -3]
gamar	-1.3	1.55242	[-2, -3, -2, 2, -2, -2, -3, -1, -1, 1]
gå ut	-1.3	0.9	[-1, -2, -2, -1, -1, -2, -1, 1, -2, -2]
vilja	0.3	1.18743	[0, -2, 0, 1, 2, -1, 2, 1, 0, 0]
krig	-2.9	1.13578	[-1, -3, -4, -4, -3, -1, -2, -3, -4, -4]
krigföring	-1.2	1.16619	[-2, 0, -1, -2, 0, -3, 1, -2, -2, -1]
värma	0.9	0.7	[1, 0, 0, 1, 1, 2, 1, 2, 1, 0]
varmblodiga	0.2	0.6	[0, 0, 2, 0, 0, 0, 0, 0, 0, 0]
värmas	1.1	0.53852	[2, 0, 1, 1, 1, 2, 1, 1, 1, 1]
varmare	1.2	0.9798	[2, 2, 2, 1, -1, 0, 2, 1, 1, 2]
torkar	1.0	0.44721	[1, 1, 1, 2, 1, 1, 1, 0, 1, 1]
varmast	1.7	1.34536	[3, 2, 1, 2, 3, 2, 2, 2, -2, 2]
varmhjärtad	1.8	0.6	[3, 2, 2, 2, 2, 1, 2, 1, 1, 2]
uppvärmningen	0.6	0.8	[0, 0, 2, 2, 1, 1, 0, 0, 0, 0]
varmt	1.7	0.64031	[2, 1, 2, 1, 2, 1, 2, 1, 2, 3]
värme	2.0	0.44721	[2, 2, 2, 2, 1, 2, 2, 3, 2, 2]
krigshetsare	-2.9	1.13578	[-3, 0, -4, -4, -2, -3, -4, -3, -3, -3]
krigshets	-2.5	0.67082	[-2, -3, -3, -1, -2, -3, -3, -2, -3, -3]
lepomis gulosus	0.4	0.66332	[0, 0, 2, 0, 0, 0, 0, 1, 1, 0]
värmer	1.1	0.7	[2, 2, 1, 2, 1, 0, 1, 1, 0, 1]
uppvärmning	0.4	0.66332	[0, 2, 0, 1, 1, 0, 0, 0, 0, 0]
uppvärmningar	0.8	0.9798	[0, 2, 0, 0, 0, 2, 2, 0, 2, 0]
varnas	-1.1	0.53852	[-1, -1, -2, 0, -1, -1, -1, -2, -1, -1]
varning	-1.4	1.0198	[-2, -1, -1, -1, -2, 0, -4, -1, -1, -1]
varningar	-1.2	0.9798	[-2, -1, 0, -1, -2, 0, 0, -1, -3, -2]
varnar	-0.4	1.0198	[1, -1, -1, 1, -1, -1, -2, 1, 0, -1]
krigade	-2.4	0.8	[-2, -2, -4, -1, -3, -2, -3, -2, -3, -2]
warszawa	-0.1	0.3	[0, -1, 0, 0, 0, 0, 0, 0, 0, 0]
warszawas	-0.2	0.4	[0, 0, 0, -1, 0, 0, 0, 0, -1, 0]
örlogsfartyg	-0.7	0.9	[0, 0, 0, 0, 0, -2, -1, 0, -2, -2]
krigsskepp	-0.5	0.80623	[0, -1, 0, 0, -2, 0, 0, -2, 0, 0]
avfall	-1.8	0.9798	[-2, -2, -1, -3, -2, -1, -1, -4, -1, -1]
förlorad	-2.2	0.6	[-2, -3, -2, -3, -1, -3, -2, -2, -2, -2]
slöseri	-1.7	0.9	[-3, -1, -2, -2, -1, -2, -3, 0, -1, -2]
vacklande	-0.6	1.0198	[-1, -1, 0, 0, -1, -1, -1, 2, -1, -2]
försvagas	-1.8	0.6	[-2, -2, -2, -1, -1, -3, -2, -2, -1, -2]
försvagad	-1.3	0.9	[-2, -1, -1, -1, -1, -2, -2, -2, 1, -2]
försvagning	-1.3	0.45826	[-2, -1, -1, -1, -1, -1, -1, -2, -2, -1]
svagare	-1.9	0.83066	[-2, -2, -2, -2, -2, -1, -4, -1, -1, -2]
svagast	-2.3	0.64031	[-2, -4, -2, -3, -2, -2, -2, -2, -2, -2]
svagt	-2.1	0.83066	[-2, -2, -2, -2, -3, -1, -2, -1, -4, -2]
vekling	-1.3	1.00499	[-1, -2, -1, -3, -2, -2, -1, -1, 1, -1]
veklingar	-1.4	0.66332	[-2, -1, -1, -1, -1, -2, -2, 0, -2, -2]
svaghet	-1.8	0.6	[-2, -2, -2, -1, -1, -2, -1, -3, -2, -2]
svagheter	-1.5	0.5	[-2, -2, -1, -1, -2, -1, -1, -2, -1, -2]
välstånd	2.4	1.11355	[2, 4, 2, 4, 1, 2, 4, 1, 2, 2]
vapen	-1.9	0.9434	[-2, -1, -2, -2, -1, -3, -3, -3, -2, 0]
vapenlös	0.1	1.13578	[2, -1, 0, 0, -1, 1, -1, 0, 2, -1]
trötta	-1.1	1.13578	[-2, -1, -2, -3, 0, -1, -1, -2, 0, 1]
gråterska	-1.9	0.53852	[-2, -2, -2, -3, -1, -1, -2, -2, -2, -2]
gråtande	-1.9	0.9434	[-2, -2, -1, -1, -1, -1, -4, -2, -2, -3]
gråter	-1.4	1.35647	[-2, -3, -1, -2, -1, -3, 1, -2, 1, -2]
gråtmild	-1.3	1.55242	[-2, -3, -1, -2, 2, -3, -1, -2, 1, -2]
konstigare	-0.5	0.80623	[1, -1, -1, -1, -1, 1, -1, -1, 0, -1]
konstigaste	-0.9	1.22066	[-2, 0, -2, -1, -1, -1, -3, 1, 1, -1]
konstig typ	-1.3	0.45826	[-1, -2, -1, -2, -1, -1, -2, -1, -1, -1]
konstigt	-1.2	0.74833	[0, -1, -1, -2, -3, -1, -1, -1, -1, -1]
konstighet	-0.9	1.64012	[-3, -2, -1, -1, 2, -1, 1, -3, 1, -2]
knäppskallar	-1.1	0.9434	[-1, -1, -1, -2, 1, -3, -1, -1, -1, -1]
välkommen	2.0	0.63246	[1, 3, 2, 1, 2, 2, 2, 2, 3, 2]
välkomnade	1.4	0.4899	[1, 1, 2, 2, 1, 2, 1, 2, 1, 1]
välkomnar	1.7	0.78102	[1, 1, 2, 2, 3, 3, 1, 2, 1, 1]
välkomnande	1.9	0.7	[2, 2, 1, 1, 2, 2, 2, 3, 3, 1]
vällde	0.4	0.8	[0, 0, 2, 0, 0, 0, 0, 0, 2, 0]
borrhålet	0.1	0.3	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
skålhuvudena	0.5	0.92195	[0, 2, 0, 2, -1, 0, 1, 1, 0, 0]
gummistövlar	0.4	0.4899	[0, 1, 0, 0, 0, 1, 0, 0, 1, 1]
källa	1.5	0.92195	[3, 1, 1, 1, 0, 2, 2, 3, 1, 1]
nyckfull	0.3	1.61555	[2, 1, 1, 2, -1, 1, -3, -2, 1, 1]
gnälla	-1.5	1.11803	[-1, -4, -1, -1, -1, -3, 0, -2, -1, -1]
gnällde	-0.9	1.04403	[-2, -1, -2, -1, -1, -1, -2, 1, 1, -1]
gnällspik	-1.2	0.4	[-1, -2, -1, -1, -1, -2, -1, -1, -1, -1]
gnällspikar	-0.6	1.95959	[-2, 0, -2, -2, 4, 1, 1, -2, -2, -2]
gnäller	-1.8	0.6	[-2, -2, -2, -1, -2, -2, -3, -1, -2, -1]
rentvå	0.1	0.7	[-1, 0, 1, -1, 0, 0, 0, 1, 1, 0]
hora	-3.3	0.64031	[-4, -4, -3, -2, -3, -4, -3, -3, -4, -3]
horade	-2.8	0.87178	[-2, -3, -4, -2, -2, -3, -4, -4, -2, -2]
hor	-2.1	2.02237	[-4, -2, -4, -3, -3, -3, -4, -1, 2, 1]
otukt	-2.4	1.11355	[-1, -3, 0, -3, -2, -3, -3, -4, -2, -3]
horhus	-1.9	1.92094	[-4, -3, -4, -3, 0, 0, -3, 2, -1, -3]
horkarl	-1.9	1.22066	[-1, -3, -3, -2, -1, -3, 0, 0, -3, -3]
horbock	-2.6	0.91652	[-3, -1, -3, -3, -3, -3, -3, -1, -4, -2]
otuktiga	-2.0	1.78885	[-4, -3, 0, -3, -3, -3, -3, 1, 1, -3]
horor	-3.0	1.0	[-3, -3, -4, -2, -1, -3, -4, -4, -2, -4]
ond	-2.4	0.8	[-3, -4, -3, -3, -2, -2, -2, -1, -2, -2]
ondskefulla	-2.9	1.04403	[-3, -1, -3, -3, -3, -3, -1, -4, -4, -4]
ogudaktigt	-2.1	0.83066	[-2, -2, -1, -3, -2, -3, -1, -3, -1, -3]
olater	-2.2	1.16619	[-1, -2, -4, -2, -3, -1, -3, -4, -1, -1]
som är änka	-2.1	1.22066	[0, -4, -2, -4, -3, -2, -2, -2, -1, -1]
villighet	1.1	0.7	[0, 2, 1, 1, 2, 2, 1, 0, 1, 1]
mes	-1.4	1.28062	[-2, -3, -1, -2, -1, -2, -2, -1, 2, -2]
mesig	-1.6	0.4899	[-2, -1, -2, -1, -2, -2, -1, -2, -2, -1]
kåpor	-0.3	0.78102	[-2, 0, 0, 0, 0, -1, 0, -1, 1, 0]
mesar	-1.0	1.18322	[-2, -2, -1, -1, 0, -2, -2, 1, -2, 1]
vinna	2.8	0.87178	[3, 2, 4, 3, 2, 4, 3, 1, 3, 3]
vinnare	2.8	0.87178	[2, 2, 2, 3, 4, 2, 3, 4, 2, 4]
sålla	-0.3	1.00499	[0, -1, 0, -2, 1, 1, -2, 0, 0, 0]
sädesvanna	-0.1	0.3	[0, 0, 0, 0, 0, -1, 0, 0, 0, 0]
kastning	-0.1	0.53852	[0, 0, -1, 0, 0, 0, 0, 1, -1, 0]
vinner	2.7	0.78102	[2, 2, 3, 3, 4, 4, 3, 2, 2, 2]
visdom	2.4	0.66332	[2, 3, 4, 2, 3, 2, 2, 2, 2, 2]
klok	2.1	0.83066	[2, 3, 1, 4, 2, 2, 1, 2, 2, 2]
besserwisser	-1.2	1.16619	[-2, -1, -2, -2, -2, -1, -2, 1, 1, -2]
slughuvuden	-0.1	0.9434	[-2, 1, 0, -1, 0, 1, 1, -1, 0, 0]
kvickhet	-0.1	1.22066	[-1, -1, -1, -2, 2, 1, -1, 1, 1, 0]
lustigkurre	-0.1	0.7	[-1, 1, -1, -1, 0, 0, 0, 0, 1, 0]
klokt	1.8	0.6	[1, 2, 3, 2, 1, 2, 2, 1, 2, 2]
wiskhet	1.9	0.7	[2, 3, 2, 2, 3, 1, 1, 1, 2, 2]
bison	0.4	0.91652	[0, 0, 0, 0, 1, 0, 0, 0, 3, 0]
klokaste	2.1	1.51327	[1, 3, 3, 3, 3, 2, 2, 3, -2, 3]
önskar	1.7	1.1	[2, 1, 1, 0, 2, 1, 3, 2, 4, 1]
lyckönskningar	0.6	0.8	[0, 0, 1, 0, 1, 0, 2, 0, 2, 0]
häxa	-1.5	0.80623	[-1, -2, -2, -1, -3, 0, -2, -2, -1, -1]
uttag	0.1	1.57797	[1, -1, 0, -2, -2, 2, -1, 1, 0, 3]
ve	-1.8	0.6	[-3, -2, -2, -2, -1, -1, -2, -1, -2, -2]
bedrövligt	-1.7	1.48661	[-1, -3, -2, 1, -3, -3, -2, -2, 1, -3]
lidanden	-1.9	0.83066	[-2, -2, -2, -1, -2, -3, -3, 0, -2, -2]
förgrämd	-1.2	1.6	[-2, -3, -2, -1, 0, 3, -2, -2, -1, -2]
vann	2.7	0.9	[3, 4, 2, 2, 2, 4, 4, 2, 2, 2]
underbart	2.9	0.83066	[1, 3, 3, 4, 3, 2, 3, 3, 4, 3]
uppvakta	2.1	1.37477	[4, 2, 1, 3, 2, 2, -1, 2, 2, 4]
bärs	-1.2	0.4	[-1, -1, -1, -1, -1, -1, -2, -1, -2, -1]
oroar	-1.8	0.6	[-2, -2, -1, -2, -1, -3, -2, -2, -1, -2]
oroa	-1.9	0.7	[-2, -3, -1, -3, -1, -2, -1, -2, -2, -2]
orosvårta	-1.8	0.9798	[-2, -2, -2, -1, -1, -1, -1, -3, -1, -4]
värre	-2.1	0.83066	[-2, -2, -1, -3, -4, -2, -1, -2, -2, -2]
försämrats	-1.9	1.22066	[-2, -2, -2, -1, -2, -2, -4, 1, -3, -2]
förvärras	-2.1	0.53852	[-2, -2, -2, -2, -1, -2, -2, -3, -3, -2]
dyrkan	1.2	1.07703	[1, 0, 0, 1, 3, 0, 2, 3, 1, 1]
tillbes	2.7	0.78102	[3, 2, 3, 3, 1, 4, 2, 3, 3, 3]
dyrkare	1.0	1.0	[0, 0, 2, 3, 0, 2, 1, 1, 1, 0]
dyrka	1.6	1.28062	[1, 3, 3, 3, 0, 3, 1, 0, 2, 0]
dyrkar	1.4	1.11355	[2, 0, 1, 3, 2, 1, 0, 3, 2, 0]
värst	-3.1	1.04403	[-4, -4, -3, -1, -3, -4, -2, -2, -4, -4]
värdelös	-1.9	1.13578	[-3, -1, -3, -4, -1, -3, -1, -1, -1, -1]
värt	1.4	0.4899	[1, 1, 1, 2, 1, 1, 2, 1, 2, 2]
bländade	2.6	0.8	[3, 3, 4, 3, 2, 1, 3, 3, 2, 2]
vred	-2.7	0.64031	[-3, -2, -2, -3, -3, -2, -4, -2, -3, -3]
kränkta	-1.9	0.53852	[-2, -2, -2, -2, -2, -1, -3, -2, -2, -1]
x-s	1.7	0.45826	[2, 2, 1, 2, 2, 1, 1, 2, 2, 2]
jippie	2.4	1.0198	[1, 3, 3, 2, 2, 1, 4, 4, 2, 2]
ja	1.7	0.78102	[1, 2, 2, 1, 1, 1, 3, 3, 1, 2]
japp	1.2	0.4	[1, 1, 1, 1, 1, 1, 2, 2, 1, 1]
ungdomlig	1.3	0.45826	[1, 2, 1, 2, 1, 1, 1, 1, 2, 1]
smaskigt	2.4	1.0198	[1, 2, 4, 3, 2, 2, 3, 1, 4, 2]
fanatiker	-1.9	1.04403	[-2, -3, -1, -2, -1, -3, -4, -1, -1, -1]
nitisk	0.5	1.43178	[2, -1, 2, 1, 0, 0, 3, 0, -2, 0]
givna	-2	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
kidnappade	-2	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
absorberas	1	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
missbrukar	-3	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
godtagbart	1	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
accepteras	1	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
åtkomliga	1	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
oavsiktlig	-2	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
bifall	2	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
hyllade	2	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
utmärkelse	2	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
åstadkomma	2	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
kommas	2	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
prestation	2	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
prestationer	2	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
talade	-2	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
frikänd	2	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
aktiv	1	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
adekvat	1	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
beundrade	3	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
medgav	-1	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
tillrättavisa	-2	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
tillrådligt	1	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
påverkas	-1	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
given	3	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
drabbad	-1	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
prisvärd	2	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
aggression	-2	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
agog	2	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
våndas	-3	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
ångestfull	-3	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
plågsamma	-3	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
överens	1	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
enades	1	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
överenskommelse	1	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
instämmer	1	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
påstående	-2	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
påståenden	-2	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
allierad	2	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
altruistisk	2	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
ambivalent	-1	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
road	3	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
retade	-3	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
ångestfyllda	-3	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
anti	-1	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
apatiska	-3	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
apeshit	-3	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
apokalyptisk	-2	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
ursäktade	-1	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
ursäktar	-1	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
tilltalande	2	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
uppskattat	2	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
värdering	2	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
lämpligt	2	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
gripa	-2	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
greps	-3	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
arroganta	-2	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
skämmas	-2	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
ass	-4	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
tillgångs	2	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
asshole	-4	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
illdåd	-3	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
attack	-1	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
attackerar	-1	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
locka	1	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
sevärdheter	2	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
attraktions	2	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
attraherar	1	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
djärva	3	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
aura	1	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
myndigheten	1	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
hämnande	-2	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
avid	2	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
undvikas	-1	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
väntade	-1	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
delas	3	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
utmärkelser	3	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
coolt	4	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
hemskt	-3	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
besvärliga	-2	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
ax	-1	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
backas	1	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
underlag	2	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
otur	-2	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
badass	-3	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
bailout	-2	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
balanserad	1	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
bamboozle	-2	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
bamboozled	-2	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
bamboozles	-2	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
konkurs	-3	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
förbjudits	-2	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
barbar	-2	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
fynd	2	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
bastards	-5	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
slaget	-1	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
anstår	2	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
förringat	-2	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
välgörare	2	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
bästa	3	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
förrådde	-3	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
förspänning	-1	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
förspänd	-2	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
bisarra	-2	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
utpressning	-3	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
utpressar	-3	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
klandrar	-2	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
skyllde	-2	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
blinda	-1	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
uppsvälld	-1	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
blockad	-2	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
blockbuster	3	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
blockerande	-1	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
blodiga	-3	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
suddiga	-2	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
skrytsam	-2	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
fet	2	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
bomb	-1	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
borrning	-2	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
tråkigt	-3	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
besvärande	-2	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
bojkott	-2	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
bravur	3	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
brutit	-2	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
överträdelser	-2	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
genombrott	3	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
mutade	-3	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
ljusa	1	0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
